manufacturer,code,name,start_date,end_date,manufacturer_description,tags,synonyms,coe,type,manufacturer_url,image_path,image_url,stock_type
BE,BE-004114,Spring Green and Deep Pink on Clear Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""clear"", ""green"", ""pink""",,90,sheet,https://shop.bullseyeglass.com/spring-green-and-deep-pink-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004114-0000-F_01.jpg,
BE,BE-004116,Light Pink,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""pink""",,90,sheet,https://shop.bullseyeglass.com/light-pink-green-and-white-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004116-0000-F_01.jpg,
BE,BE-004117,Green and White on Clear Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""clear"", ""green"", ""white""",,90,sheet,https://shop.bullseyeglass.com/green-and-white-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004117-0000-F_01.jpg,
BE,BE-004118,White (with Black Streamers) on Clear Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""black"", ""clear"", ""white""",,90,sheet,https://shop.bullseyeglass.com/white-with-black-streamers-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004118-0000-F_01.jpg,
BE,BE-004119,Blue and White on Clear Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue"", ""clear"", ""white""",,90,sheet,https://shop.bullseyeglass.com/blue-and-white-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004119-0000-F_01.jpg,
BE,BE-004121,Light Pink and White on Clear Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""clear"", ""pink"", ""white""",,90,sheet,https://shop.bullseyeglass.com/light-pink-and-white-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004121-0000-F_01.jpg,
BE,BE-004128,Deep Pink,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""pink""",,90,sheet,https://shop.bullseyeglass.com/deep-pink-plum-spring-green-aqua-with-pink-streamers-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004128-0000-F_01.jpg,
BE,BE-004136,Black with Black Streamers on Clear Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""black"", ""clear""",,90,sheet,https://shop.bullseyeglass.com/black-with-black-streamers-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004136-0000-F_01.jpg,
BE,BE-004151,Royal Blue Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue"", ""clear""",,90,sheet,https://shop.bullseyeglass.com/royal-blue-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004151-0000-F_01.jpg,
BE,BE-004152,Aventurine Green Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""clear"", ""green""",,90,sheet,https://shop.bullseyeglass.com/aventurine-green-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004152-0000-F_01.jpg,
BE,BE-004158,White Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""clear"", ""white""",,90,sheet,https://shop.bullseyeglass.com/white-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004158-0000-F_01.jpg,
BE,BE-004171,Black and White Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""black"", ""clear"", ""white""",,90,sheet,https://shop.bullseyeglass.com/black-and-white-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004171-0000-F_01.jpg,
BE,BE-004200,Black Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""black""",,90,frit,https://shop.bullseyeglass.com/black-frit-black-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004200-0000-F_01.jpg,
BE,BE-004202,Clear with Clear Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""clear""",,90,frit,https://shop.bullseyeglass.com/clear-with-clear-frit-irid-rainbow-clear-collage-double-rolled-iridescent-rainbow-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004202-0031-F_01.jpg,
BE,BE-004211,Red,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""red""",,90,frit,https://shop.bullseyeglass.com/red-orange-and-yellow-frit-orange-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004211-0000-F_01.jpg,
BE,BE-004212,Dark Green,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""green""",,90,frit,https://shop.bullseyeglass.com/dark-green-spring-green-and-yellow-frit-spring-green-strmr-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004212-0000-F_01.jpg,
BE,BE-004215,Pink and Cranberry Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""pink""",,90,frit,https://shop.bullseyeglass.com/pink-and-cranberry-frit-pink-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004215-0000-F_01.jpg,
BE,BE-004216,Royal Bl & Turq Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""unknown""",,90,frit,https://shop.bullseyeglass.com/royal-bl-turq-frit-cobalt-bl-turq-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004216-0000-F_01.jpg,
BE,BE-004217,Dark Green,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""green""",,90,frit,https://shop.bullseyeglass.com/dark-green-jade-green-frit-dark-green-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004217-0000-F_01.jpg,
BE,BE-004218,Gray and Black Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""black"", ""gray""",,90,frit,https://shop.bullseyeglass.com/gray-and-black-frit-white-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004218-0000-F_01.jpg,
BE,BE-004219,Cobalt Blue,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue""",,90,frit,https://shop.bullseyeglass.com/cobalt-blue-gray-blue-and-aqua-frit-blue-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004219-0000-F_01.jpg,
BE,BE-004220,Canary and Sunflower Yellow Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""yellow""",,90,frit,https://shop.bullseyeglass.com/canary-and-sunflower-yellow-frit-sunflower-yellow-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004220-0000-F_01.jpg,
BE,BE-004223,Yellow,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""yellow""",,90,frit,https://shop.bullseyeglass.com/yellow-blue-and-red-frit-blue-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004223-0000-F_01.jpg,
BE,BE-004224,Red Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""red""",,90,frit,https://shop.bullseyeglass.com/red-frit-red-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004224-0000-F_01.jpg,
BE,BE-004229,Gray and Bronze Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""brown"", ""gray"", ""orange""",,90,frit,https://shop.bullseyeglass.com/gray-and-bronze-frit-gray-and-vanilla-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004229-0000-F_01.jpg,
BE,BE-004234,Cranberry and Purple Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""purple""",,90,frit,https://shop.bullseyeglass.com/cranberry-and-purple-frit-cranberry-and-purple-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004234-0000-F_01.jpg,
BE,BE-004237,Vanilla and White Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""white"", ""yellow""",,90,frit,https://shop.bullseyeglass.com/vanilla-and-white-frit-vanilla-and-white-streamers-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004237-0000-F_01.jpg,
BE,BE-004242,Neo-Lavender and Purple Frit,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""blue"", ""purple""",,90,frit,https://shop.bullseyeglass.com/neo-lavender-and-purple-frit-cobalt-blue-and-purple-strmr-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004242-0000-F_01.jpg,
BE,BE-004247,Rainbow Frit and Streamers on Clear Clear Base Collage,,,"Collage Sheet Glass Random patterns of stringers, confetti, and/or frits, arranged on the casting table and rolled over with molten glass. For details about sheet glass sizes, visit What to Expect from Bullseye Glass","""clear""",,90,frit,https://shop.bullseyeglass.com/rainbow-frit-and-streamers-on-clear-collage-single-rolled-3-mm-fusible,,https://shop.bullseyeglass.com/site/images/items/004247-0000-F_01.jpg,
